Date,HSI Price,SSE Price,DJIA Price,FTSE Price,DAX Price,SP500 Price
20/3/2019,29320.97,3090.64,25745.67,7291.01,11603.89,2824.23
19/3/2019,29466.28,3090.97,25887.38,7324,11788.41,2832.57
18/3/2019,29409.01,3096.42,25914.1,7299.19,11657.06,2832.94
15/3/2019,29012.26,3021.75,25848.87,7228.28,11685.69,2822.48
14/3/2019,28851.39,2990.68,25709.94,7185.43,11587.47,2808.48
13/3/2019,28807.45,3026.95,25702.89,7159.19,11572.41,2810.92
12/3/2019,28920.87,3060.31,25554.66,7151.15,11524.17,2791.52
11/3/2019,28503.3,3026.99,25650.88,7130.62,11543.48,2783.3
8/3/2019,28228.42,2969.86,25450.24,7104.31,11457.84,2743.07
7/3/2019,28779.45,3106.42,25473.23,7157.55,11517.8,2748.93
6/3/2019,29037.6,3102.1,25673.46,7196,11587.63,2771.45
5/3/2019,28961.6,3054.25,25806.63,7183.43,11620.74,2789.65
4/3/2019,28959.59,3027.58,25819.65,7134.39,11592.66,2792.81
1/3/2019,28812.17,2994.01,26026.32,7106.73,11601.68,2803.69
28/2/2019,28633.18,2940.95,25916,7074.73,11515.64,2784.49
27/2/2019,28757.44,2953.82,25985.16,7107.2,11487.33,2792.38
26/2/2019,28772.06,2941.52,26057.98,7151.12,11540.79,2793.9
25/2/2019,28959.3,2961.28,26091.95,7183.74,11505.39,2796.11
22/2/2019,28816.3,2804.23,26031.81,7178.6,11457.7,2792.67
21/2/2019,28629.92,2751.8,25850.63,7167.39,11423.28,2774.88
20/2/2019,28514.05,2761.22,25954.44,7228.62,11401.97,2784.7
19/2/2019,28228.13,2755.65,25891.32,7179.17,11309.21,2779.76
15/2/2019,27900.84,2682.39,25883.25,7236.68,11299.8,2775.6
14/2/2019,28432.05,2719.7,25439.39,7197.01,11089.79,2745.73
13/2/2019,28497.59,2721.07,25543.27,7190.84,11167.22,2753.03
12/2/2019,28171.33,2671.89,25425.76,7133.14,11126.08,2744.73
11/2/2019,28143.84,2653.9,25053.11,7129.11,11014.59,2709.8
1/2/2019,27930.74,2618.23,25063.89,7020.22,11180.66,2706.53
31/1/2019,27942.47,2584.57,24999.67,6968.85,11173.1,2704.1
30/1/2019,27642.85,2575.58,25014.86,6941.63,11181.66,2681.05
29/1/2019,27531.68,2594.25,24579.96,6833.93,11218.83,2640
28/1/2019,27576.96,2596.98,24528.22,6747.1,11210.31,2643.85
25/1/2019,27569.19,2601.72,24737.2,6809.22,11281.79,2664.76
24/1/2019,27120.98,2591.69,24553.24,6818.95,11130.18,2642.33
23/1/2019,27008.2,2581,24575.62,6842.88,11071.54,2638.7
22/1/2019,27005.45,2579.7,24404.48,6901.39,11090.11,2632.9
18/1/2019,27090.81,2596.01,24706.35,6968.33,11205.54,2670.71
17/1/2019,26755.63,2559.64,24370.1,6834.92,10918.62,2635.96
16/1/2019,26902.1,2570.42,24207.16,6862.68,10931.24,2616.1
15/1/2019,26830.29,2570.34,24065.59,6895.02,10891.79,2610.3
14/1/2019,26298.33,2535.77,23909.84,6855.02,10855.91,2582.61
11/1/2019,26667.27,2553.83,23995.95,6918.18,10887.46,2596.26
10/1/2019,26521.43,2535.1,24001.92,6942.87,10921.59,2596.64
9/1/2019,26462.32,2544.34,23879.12,6906.63,10893.32,2584.96
8/1/2019,25875.45,2526.46,23787.45,6861.6,10803.98,2574.41
7/1/2019,25835.7,2533.09,23531.35,6810.88,10747.81,2549.69
4/1/2019,25626.03,2514.87,23433.16,6837.42,10767.69,2531.94
3/1/2019,25064.36,2464.36,22686.22,6692.66,10416.66,2447.89
2/1/2019,25130.35,2465.29,23346.24,6734.23,10580.19,2510.03
28/12/2018,25504.2,2493.9,23062.4,6733.97,10558.96,2485.74
27/12/2018,25478.88,2483.09,23138.82,6584.68,10381.51,2488.83
21/12/2018,25753.42,2516.25,22445.37,6721.17,10633.82,2416.62
20/12/2018,25623.53,2536.27,22859.6,6711.93,10611.1,2467.42
19/12/2018,25865.39,2549.56,23323.66,6765.94,10766.21,2506.96
18/12/2018,25814.25,2576.65,23675.64,6701.59,10740.89,2546.16
17/12/2018,26087.98,2597.97,23592.98,6773.24,10772.2,2545.94
14/12/2018,26094.79,2593.74,24100.51,6845.17,10865.77,2599.95
13/12/2018,26524.35,2634.05,24597.38,6877.5,10924.7,2650.54
12/12/2018,26186.71,2602.15,24527.27,6880.19,10929.43,2651.07
11/12/2018,25771.67,2594.09,24370.24,6806.94,10780.51,2636.78
10/12/2018,25752.38,2584.58,24423.26,6721.54,10622.07,2637.72
7/12/2018,26063.76,2605.89,24388.95,6778.11,10788.09,2633.08
6/12/2018,26156.38,2605.18,24947.67,6704.05,10810.98,2695.95
4/12/2018,27260.44,2665.96,25027.07,7022.76,11335.32,2700.06
3/12/2018,27182.04,2654.8,25826.43,7062.41,11465.46,2790.37
30/11/2018,26506.75,2588.19,25538.46,6980.24,11257.24,2760.17
29/11/2018,26451.03,2567.44,25338.84,7038.95,11298.23,2737.76
28/11/2018,26682.56,2601.74,25366.43,7004.52,11298.88,2743.79
27/11/2018,26331.96,2574.68,24748.73,7016.85,11309.11,2682.17
26/11/2018,26376.18,2575.81,24640.24,7036,11354.72,2673.45
23/11/2018,25927.68,2579.48,24285.95,6952.86,11192.69,2632.56
21/11/2018,25971.47,2651.51,24464.69,7050.23,11244.17,2649.93
20/11/2018,25840.34,2645.85,24465.64,6947.92,11066.41,2641.89
19/11/2018,26372,2703.51,25017.44,7000.89,11244.54,2690.73
16/11/2018,26183.53,2679.11,25413.22,7013.88,11341,2736.27
15/11/2018,26103.34,2668.17,25289.27,7038.01,11353.67,2730.2
14/11/2018,25654.43,2632.24,25080.5,7033.79,11412.53,2701.58
13/11/2018,25792.87,2654.88,25286.49,7053.76,11472.22,2722.18
12/11/2018,25633.18,2630.52,25387.18,7053.08,11325.44,2726.22
9/11/2018,25601.92,2598.87,25989.3,7105.34,11529.16,2781.01
8/11/2018,26227.72,2635.63,26191.22,7140.68,11527.32,2806.83
7/11/2018,26147.69,2641.34,26180.3,7117.28,11579.1,2813.89
6/11/2018,26120.96,2659.36,25635.01,7040.68,11484.34,2755.45
5/11/2018,25934.39,2665.43,25461.7,7103.84,11494.96,2738.31
2/11/2018,26486.35,2676.48,25270.83,7094.12,11518.99,2723.06
1/11/2018,25416,2606.24,25380.74,7114.66,11468.54,2740.37
31/10/2018,24979.69,2602.78,25115.76,7128.1,11447.51,2711.74
30/10/2018,24585.53,2568.05,24874.64,7035.85,11287.39,2682.63
29/10/2018,24812.04,2542.1,24442.92,7026.32,11335.48,2641.25
26/10/2018,24717.63,2598.85,24688.31,6939.56,11200.62,2658.69
25/10/2018,24994.46,2603.8,24984.55,7004.1,11307.12,2705.57
24/10/2018,25249.78,2603.3,24583.42,6962.98,11191.63,2656.1
23/10/2018,25346.55,2594.83,25191.43,6955.21,11274.28,2740.69
22/10/2018,26153.15,2654.88,25317.41,7042.8,11524.34,2755.88
19/10/2018,25561.4,2550.47,25444.34,7049.8,11553.83,2767.78
18/10/2018,25454.55,2486.42,25379.45,7026.99,11589.21,2768.78
16/10/2018,25462.26,2546.33,25798.42,7059.4,11776.55,2809.92
15/10/2018,25445.06,2568.1,25250.55,7029.22,11614.16,2750.79
12/10/2018,25801.49,2606.91,25339.99,6995.91,11523.81,2767.13
11/10/2018,25266.37,2583.46,25052.83,7006.93,11539.35,2728.37
10/10/2018,26193.07,2725.84,25598.74,7145.74,11712.5,2785.68
9/10/2018,26172.91,2721.01,26430.57,7237.59,11977.22,2880.34
8/10/2018,26202.57,2716.51,26486.78,7233.33,11947.16,2884.43
28/9/2018,27788.52,2821.35,26458.31,7510.2,12246.73,2913.98
27/9/2018,27715.67,2791.77,26439.93,7545.44,12435.59,2914
26/9/2018,27816.87,2806.81,26385.28,7511.49,12385.89,2905.97
21/9/2018,27953.58,2797.48,26743.5,7490.23,12430.88,2929.67
20/9/2018,27477.67,2729.24,26656.98,7367.32,12326.48,2930.75
19/9/2018,27407.37,2730.85,26405.76,7331.12,12219.02,2907.95
18/9/2018,27084.66,2699.95,26246.96,7300.23,12157.67,2904.31
17/9/2018,26932.85,2651.79,26062.12,7302.1,12096.41,2888.8
14/9/2018,27286.41,2681.64,26154.67,7304.04,12124.33,2904.98
13/9/2018,27014.49,2686.58,26145.99,7281.57,12055.55,2904.18
12/9/2018,26345.04,2656.11,25998.92,7313.36,12032.3,2888.92
11/9/2018,26422.55,2664.8,25971.06,7273.54,11970.27,2887.89
10/9/2018,26613.42,2669.48,25857.07,7279.3,11986.34,2877.13
7/9/2018,26973.47,2702.3,25916.54,7277.7,11959.63,2871.68
6/9/2018,26974.82,2691.59,25995.87,7318.96,11955.25,2878.05
5/9/2018,27243.85,2704.34,25974.99,7383.28,12040.46,2888.6
4/9/2018,27973.34,2750.58,25952.48,7457.86,12210.21,2896.72
31/8/2018,27888.55,2725.25,25964.82,7432.42,12364.06,2901.52
30/8/2018,28164.05,2737.74,25986.92,7516.03,12494.24,2901.13
29/8/2018,28416.44,2769.29,26124.57,7563.21,12561.68,2914.04
28/8/2018,28351.62,2777.98,26064.02,7617.22,12527.42,2897.52
24/8/2018,27671.87,2729.43,25790.35,7577.49,12394.52,2874.69
23/8/2018,27790.46,2724.62,25656.98,7563.22,12365.58,2856.98
22/8/2018,27927.58,2714.61,25733.6,7574.24,12385.7,2861.82
21/8/2018,27752.79,2733.83,25822.29,7565.7,12384.49,2862.96
20/8/2018,27598.02,2698.47,25758.69,7591.26,12331.3,2857.05
17/8/2018,27213.41,2668.97,25669.32,7558.59,12210.55,2850.13
16/8/2018,27100.06,2705.19,25558.73,7556.38,12237.17,2840.69
15/8/2018,27323.59,2723.26,25162.41,7497.87,12163.01,2818.37
14/8/2018,27752.93,2780.96,25299.92,7611.64,12358.87,2839.96
13/8/2018,27936.57,2785.87,25187.7,7642.45,12358.74,2821.93
10/8/2018,28366.62,2795.31,25313.14,7667.01,12424.35,2833.28
9/8/2018,28607.3,2794.38,25509.23,7741.77,12676.11,2853.58
8/8/2018,28359.14,2744.07,25583.75,7776.65,12633.54,2857.7
7/8/2018,28248.88,2779.37,25628.91,7718.48,12648.19,2858.45
6/8/2018,27819.56,2705.16,25502.18,7663.78,12598.21,2850.4
3/8/2018,27676.32,2740.44,25462.58,7659.1,12615.76,2840.35
2/8/2018,27714.56,2768.02,25326.16,7575.93,12546.33,2827.22
1/8/2018,28340.74,2824.53,25333.82,7652.91,12737.05,2813.36
31/7/2018,28583.01,2876.4,25415.19,7748.76,12805.5,2816.29
30/7/2018,28733.13,2869.05,25306.83,7700.85,12798.2,2802.6
27/7/2018,28804.28,2873.59,25451.06,7701.31,12860.4,2818.82
26/7/2018,28781.14,2882.23,25527.07,7663.17,12809.23,2837.44
25/7/2018,28920.9,2903.65,25414.1,7658.26,12579.33,2846.07
24/7/2018,28662.57,2905.56,25241.94,7709.05,12689.39,2820.4
23/7/2018,28256.12,2859.54,25044.29,7655.79,12548.57,2806.98
20/7/2018,28224.48,2829.27,25058.12,7678.79,12561.42,2801.83
19/7/2018,28010.86,2772.55,25064.5,7683.97,12686.29,2804.49
18/7/2018,28117.42,2787.26,25199.29,7676.28,12765.94,2815.62
17/7/2018,28181.68,2798.13,25119.89,7626.33,12661.54,2809.55
16/7/2018,28539.66,2814.04,25064.36,7600.45,12561.02,2798.43
13/7/2018,28525.44,2831.18,25019.41,7661.87,12540.73,2801.31
12/7/2018,28480.83,2837.66,24924.89,7651.33,12492.97,2798.29
11/7/2018,28311.69,2777.77,24700.45,7591.96,12417.13,2774.02
10/7/2018,28682.25,2827.63,24919.66,7692.04,12609.85,2793.84
9/7/2018,28688.5,2815.11,24776.59,7687.99,12543.89,2784.17
6/7/2018,28315.62,2747.23,24456.48,7617.7,12496.17,2759.82
5/7/2018,28182.09,2733.88,24356.74,7603.22,12464.29,2736.61
3/7/2018,28545.57,2786.89,24174.82,7593.29,12349.14,2713.22
29/6/2018,28955.11,2847.42,24271.41,7636.93,12306,2718.37
28/6/2018,28497.32,2786.9,24216.05,7615.63,12177.23,2716.31
27/6/2018,28356.26,2813.18,24117.59,7621.69,12348.61,2699.63
26/6/2018,28881.4,2844.51,24283.11,7537.92,12234.34,2723.06
25/6/2018,28961.39,2859.34,24252.8,7509.84,12270.33,2717.07
22/6/2018,29338.7,2889.76,24580.89,7682.27,12579.72,2754.88
21/6/2018,29296.05,2875.81,24461.7,7556.44,12511.91,2749.76
20/6/2018,29696.17,2915.73,24657.8,7627.4,12695.16,2767.32
19/6/2018,29468.15,2907.82,24700.21,7603.85,12677.97,2762.59
15/6/2018,30309.49,3021.9,25090.48,7633.91,13010.55,2779.66
14/6/2018,30440.17,3044.16,25175.31,7765.79,13107.1,2782.49
13/6/2018,30725.15,3049.8,25201.2,7703.71,12890.58,2775.63
12/6/2018,31103.06,3079.8,25320.73,7703.81,12842.3,2786.85
11/6/2018,31063.7,3052.78,25322.31,7737.43,12842.91,2782
8/6/2018,30958.21,3067.15,25316.53,7681.07,12766.55,2779.03
7/6/2018,31512.63,3109.5,25241.41,7704.4,12811.05,2770.37
6/6/2018,31259.1,3115.18,25146.39,7712.37,12830.07,2772.35
5/6/2018,31093.45,3114.21,24799.98,7686.8,12787.13,2748.8
4/6/2018,30997.98,3091.19,24813.69,7741.29,12770.75,2746.87
1/6/2018,30492.91,3075.14,24635.21,7701.77,12724.27,2734.62
31/5/2018,30468.56,3095.47,24415.84,7678.2,12604.89,2705.27
30/5/2018,30056.79,3041.44,24667.78,7689.57,12783.76,2724.01
29/5/2018,30484.58,3120.46,24361.45,7632.64,12666.51,2689.86
25/5/2018,30588.04,3141.3,24753.09,7730.28,12938.01,2721.33
24/5/2018,30760.41,3154.65,24811.76,7716.74,12855.09,2727.76
23/5/2018,30665.64,3168.96,24886.81,7788.44,12976.84,2733.29
18/5/2018,31047.91,3193.3,24715.09,7778.79,13077.72,2712.97
17/5/2018,30942.15,3154.28,24713.98,7787.97,13114.61,2720.13
16/5/2018,31110.2,3169.57,24768.93,7734.2,12996.33,2722.46
15/5/2018,31152.03,3192.12,24706.41,7722.98,12970.04,2711.45
14/5/2018,31541.08,3174.03,24899.41,7710.98,12977.71,2730.13
11/5/2018,31122.06,3163.26,24831.17,7724.55,13001.24,2727.72
10/5/2018,30809.22,3174.41,24739.53,7700.97,13022.87,2723.07
9/5/2018,30536.14,3159.15,24542.54,7662.52,12943.06,2697.79
8/5/2018,30402.81,3161.5,24360.21,7565.75,12912.21,2671.92
4/5/2018,29926.5,3091.03,24262.51,7567.14,12819.6,2663.42
3/5/2018,30313.37,3100.86,23930.15,7502.69,12690.15,2629.73
2/5/2018,30723.88,3081.18,23924.98,7543.2,12802.25,2635.67
27/4/2018,30280.67,3082.23,24311.19,7502.21,12580.87,2669.91
26/4/2018,30007.68,3075.03,24322.34,7421.43,12500.47,2666.94
25/4/2018,30328.15,3117.97,24083.83,7379.32,12422.3,2639.4
24/4/2018,30636.24,3128.93,24024.13,7425.4,12550.82,2634.56
23/4/2018,30254.4,3068.01,24448.69,7398.87,12572.39,2670.29
20/4/2018,30418.33,3071.54,24462.94,7368.17,12540.5,2670.14
19/4/2018,30708.44,3117.38,24664.89,7328.92,12567.42,2693.13
18/4/2018,30284.25,3091.4,24748.07,7317.34,12590.83,2708.64
17/4/2018,30062.75,3066.8,24786.63,7226.05,12585.57,2706.39
16/4/2018,30315.59,3110.65,24573.04,7198.2,12391.41,2677.84
13/4/2018,30808.38,3159.05,24360.14,7264.56,12442.4,2656.3
12/4/2018,30831.28,3180.16,24483.05,7258.34,12415.01,2663.99
11/4/2018,30897.71,3208.08,24189.45,7257.14,12293.97,2642.19
10/4/2018,30728.74,3190.32,24408,7266.75,12397.32,2656.87
9/4/2018,30229.58,3138.29,23979.1,7194.75,12261.75,2613.16
4/4/2018,29518.69,3131.11,24264.3,7034.01,11957.9,2644.69
3/4/2018,30180.1,3136.63,24033.36,7030.46,12002.45,2614.45
29/3/2018,30093.38,3160.53,24103.11,7056.61,12096.73,2640.87
28/3/2018,30022.53,3122.29,23848.42,7044.74,11940.71,2605
27/3/2018,30790.83,3166.65,23857.71,7000.14,11970.83,2612.62
26/3/2018,30548.77,3133.72,24202.6,6888.69,11787.26,2658.55
23/3/2018,30309.29,3152.76,23533.2,6921.94,11886.31,2588.26
22/3/2018,31071.05,3263.48,23957.89,6952.59,12100.08,2643.69
21/3/2018,31414.52,3280.95,24682.31,7038.97,12309.15,2711.93
20/3/2018,31549.93,3290.64,24727.27,7061.27,12307.33,2716.94
19/3/2018,31513.76,3279.25,24610.91,7042.93,12217.02,2712.92
16/3/2018,31501.97,3269.88,24946.51,7164.14,12389.58,2752.01
15/3/2018,31541.1,3291.11,24873.66,7139.76,12345.56,2747.33
14/3/2018,31435.01,3291.38,24758.12,7132.69,12237.74,2749.48
13/3/2018,31601.45,3310.24,25007.03,7138.78,12221.03,2765.31
12/3/2018,31594.33,3326.7,25178.61,7214.76,12418.39,2783.02
9/3/2018,30996.21,3307.17,25335.74,7224.51,12346.68,2786.57
8/3/2018,30654.52,3288.41,24895.21,7203.24,12355.57,2738.97
7/3/2018,30196.92,3271.67,24801.36,7157.84,12245.36,2726.8
6/3/2018,30510.73,3289.64,24884.12,7146.75,12113.87,2728.12
5/3/2018,29886.39,3256.93,24874.76,7115.98,12090.87,2720.94
2/3/2018,30583.45,3254.53,24538.06,7069.9,11913.71,2691.25
1/3/2018,31044.25,3273.75,24608.98,7175.64,12190.94,2677.67
28/2/2018,30844.72,3259.41,25029.2,7231.91,12435.85,2713.83
27/2/2018,31268.66,3292.07,25410.03,7282.45,12490.73,2744.28
26/2/2018,31498.6,3329.57,25709.27,7289.58,12527.04,2779.6
23/2/2018,31267.17,3289.02,25309.99,7244.41,12483.79,2747.3
22/2/2018,30965.68,3268.56,24962.48,7252.39,12461.91,2703.96
14/2/2018,30515.6,3199.16,24893.49,7213.97,12339.16,2698.63
13/2/2018,29839.53,3184.96,24640.45,7168.01,12196.5,2662.94
12/2/2018,29459.63,3154.13,24601.27,7177.06,12282.77,2656
9/2/2018,29507.42,3129.85,24190.9,7092.43,12107.48,2619.55
8/2/2018,30451.27,3262.05,23860.46,7170.69,12260.29,2581
7/2/2018,30323.2,3309.26,24893.35,7279.42,12590.43,2681.66
6/2/2018,30595.42,3370.65,24912.77,7141.4,12392.66,2695.14
5/2/2018,32245.22,3487.5,24345.75,7334.98,12687.49,2648.94
2/2/2018,32601.78,3462.08,25520.96,7443.43,12785.16,2762.13
1/2/2018,32642.09,3446.98,26186.71,7490.39,13003.9,2821.98
31/1/2018,32887.27,3480.83,26149.39,7533.55,13189.48,2823.81
30/1/2018,32607.29,3488.01,26076.89,7587.98,13197.71,2822.43
29/1/2018,32966.89,3523,26439.48,7671.53,13324.48,2853.53
26/1/2018,33154.12,3558.13,26616.71,7665.54,13340.17,2872.87
25/1/2018,32654.45,3548.31,26392.79,7615.84,13298.36,2839.25
24/1/2018,32958.69,3559.47,26252.12,7643.43,13414.74,2837.54
23/1/2018,32930.7,3546.5,26210.81,7731.83,13559.6,2839.13
22/1/2018,32393.41,3501.36,26214.6,7715.44,13463.69,2832.97
19/1/2018,32254.89,3487.86,26071.72,7730.79,13434.45,2810.3
18/1/2018,32121.94,3474.75,26017.81,7700.96,13281.43,2798.03
17/1/2018,31983.41,3444.67,26115.65,7725.43,13183.96,2802.56
16/1/2018,31904.75,3436.59,25792.86,7755.93,13246.33,2776.42
12/1/2018,31412.54,3428.94,25803.19,7778.64,13245.03,2786.24
11/1/2018,31120.39,3425.34,25574.73,7762.94,13202.9,2767.56
10/1/2018,31073.72,3421.83,25369.13,7748.51,13281.34,2748.23
9/1/2018,31011.41,3413.9,25385.8,7731.02,13385.59,2751.29
8/1/2018,30899.53,3409.48,25283,7696.51,13367.78,2747.71
5/1/2018,30814.64,3391.75,25295.87,7724.22,13319.64,2743.15
4/1/2018,30736.48,3385.71,25075.13,7695.88,13167.89,2723.99
3/1/2018,30560.95,3369.11,24922.68,7671.11,12978.21,2713.06
2/1/2018,30515.31,3348.33,24824.01,7648.1,12871.39,2695.81
29/12/2017,29919.15,3307.17,24719.22,7687.77,12917.64,2673.61
28/12/2017,29863.71,3296.38,24837.51,7622.88,12979.94,2687.54
27/12/2017,29597.66,3275.78,24774.3,7620.68,13070.02,2682.62
22/12/2017,29578.01,3297.06,24754.06,7592.66,13072.79,2683.34
21/12/2017,29367.06,3300.06,24782.29,7603.98,13109.74,2684.57
20/12/2017,29234.09,3287.61,24726.65,7525.22,13069.17,2679.25
19/12/2017,29253.66,3296.54,24754.75,7544.09,13215.79,2681.47
18/12/2017,29050.41,3267.92,24792.2,7537.01,13312.3,2690.16
15/12/2017,28848.11,3266.14,24651.74,7490.57,13103.56,2675.81
14/12/2017,29166.38,3292.44,24508.66,7448.12,13068.08,2652.01
13/12/2017,29222.1,3303.04,24585.43,7496.51,13125.64,2662.85
12/12/2017,28793.88,3280.81,24504.8,7500.41,13183.53,2664.11
11/12/2017,28965.29,3322.2,24386.03,7453.48,13123.65,2659.99
8/12/2017,28639.85,3289.99,24329.16,7393.96,13153.7,2651.5
7/12/2017,28303.19,3272.05,24211.48,7320.75,13045.15,2636.98
6/12/2017,28224.8,3293.96,24140.91,7348.03,12998.85,2629.27
5/12/2017,28842.8,3303.68,24180.64,7327.5,13048.54,2629.57
4/12/2017,29138.28,3309.62,24290.05,7338.97,13058.55,2639.44
1/12/2017,29074.24,3317.62,24231.59,7300.49,12861.49,2642.22
30/11/2017,29177.35,3317.19,24272.35,7326.67,13023.98,2647.58
29/11/2017,29623.83,3337.86,23940.68,7393.56,13061.87,2626.07
28/11/2017,29680.85,3333.66,23836.71,7460.65,13059.53,2627.04
27/11/2017,29686.19,3322.23,23580.78,7383.9,13000.2,2601.42
24/11/2017,29866.32,3353.82,23557.99,7409.64,13059.84,2602.42
22/11/2017,30003.49,3430.46,23526.18,7419.02,13015.04,2597.08
21/11/2017,29818.07,3410.5,23590.83,7411.34,13167.54,2599.03
20/11/2017,29260.31,3392.4,23430.33,7389.46,13058.66,2582.14
17/11/2017,29199.04,3382.91,23358.24,7380.68,12993.73,2578.85
16/11/2017,29018.76,3399.25,23458.36,7386.94,13047.22,2585.64
15/11/2017,28851.69,3402.52,23271.28,7372.61,12976.37,2564.62
14/11/2017,29152.12,3429.55,23409.47,7414.42,13033.48,2578.87
13/11/2017,29182.18,3447.84,23439.7,7415.18,13074.42,2584.84
10/11/2017,29120.92,3432.67,23422.21,7432.99,13127.47,2582.3
9/11/2017,29136.57,3427.79,23461.94,7484.1,13182.56,2584.62
8/11/2017,28907.6,3415.46,23563.36,7529.72,13382.42,2594.38
7/11/2017,28994.34,3413.57,23557.23,7513.11,13379.27,2590.64
6/11/2017,28596.8,3388.17,23548.42,7562.28,13468.79,2591.13
3/11/2017,28603.61,3371.74,23539.19,7560.35,13478.86,2587.84
2/11/2017,28518.64,3383.31,23516.26,7555.32,13440.93,2579.85
1/11/2017,28594.06,3395.91,23435.01,7487.96,13465.51,2579.36
30/10/2017,28336.19,3390.34,23348.74,7487.81,13229.57,2572.83
27/10/2017,28438.85,3416.81,23434.19,7505.03,13217.54,2581.07
26/10/2017,28202.38,3407.57,23400.86,7486.5,13133.28,2560.4
25/10/2017,28302.89,3396.9,23329.46,7447.21,12953.41,2557.15
24/10/2017,28154.97,3388.25,23441.76,7526.54,13013.19,2569.13
23/10/2017,28305.88,3380.7,23273.96,7524.45,13003.14,2564.98
20/10/2017,28487.24,3378.65,23328.63,7523.23,12991.28,2575.21
19/10/2017,28159.09,3370.17,23163.04,7523.04,12990.1,2562.1
18/10/2017,28711.76,3381.79,23157.6,7542.87,13043.03,2561.26
17/10/2017,28697.49,3372.04,22997.44,7516.17,12995.06,2559.36
16/10/2017,28692.8,3378.47,22956.96,7526.97,13003.7,2557.64
13/10/2017,28476.43,3390.52,22871.72,7535.44,12991.87,2553.17
12/10/2017,28459.03,3386.1,22841.01,7556.24,12982.89,2550.93
11/10/2017,28389.57,3388.28,22872.89,7533.81,12970.68,2555.24
10/10/2017,28490.83,3382.99,22830.68,7538.27,12949.25,2550.64
9/10/2017,28326.59,3374.38,22761.07,7507.89,12976.4,2544.73
29/9/2017,27554.3,3348.94,22405.09,7372.76,12828.86,2519.36
28/9/2017,27421.6,3339.64,22381.2,7322.82,12704.65,2510.06
27/9/2017,27642.43,3345.27,22340.71,7313.51,12657.41,2507.04
26/9/2017,27513.01,3343.58,22284.32,7285.74,12605.2,2496.84
25/9/2017,27500.34,3341.55,22296.09,7301.29,12594.81,2496.66
22/9/2017,27880.53,3352.53,22349.59,7310.64,12592.35,2502.22
21/9/2017,28110.33,3357.81,22359.23,7263.9,12600.03,2500.6
20/9/2017,28127.8,3366,22412.59,7271.95,12569.17,2508.24
19/9/2017,28051.41,3356.84,22370.8,7275.25,12561.79,2506.65
18/9/2017,28159.77,3362.86,22331.35,7253.28,12559.39,2503.87
15/9/2017,27807.59,3353.62,22268.34,7215.47,12518.81,2500.23
14/9/2017,27777.2,3371.43,22203.48,7295.39,12540.45,2495.62
13/9/2017,27894.08,3384.15,22158.18,7379.7,12553.57,2498.37
12/9/2017,27972.24,3379.49,22118.86,7400.69,12524.77,2496.48
11/9/2017,27955.13,3376.42,22057.37,7413.59,12475.24,2488.11
8/9/2017,27668.47,3365.24,21797.79,7377.6,12303.98,2461.43
7/9/2017,27522.92,3365.5,21784.78,7396.98,12296.63,2465.1
6/9/2017,27613.76,3385.39,21807.64,7354.13,12214.54,2465.54
5/9/2017,27741.35,3384.32,21753.31,7372.92,12123.71,2457.85
1/9/2017,27953.16,3367.12,21987.56,7438.5,12142.64,2476.55
31/8/2017,27970.3,3360.81,21948.1,7430.62,12055.84,2471.65
30/8/2017,28094.61,3363.63,21892.43,7365.26,12002.47,2457.59
29/8/2017,27765.01,3365.23,21865.37,7337.43,11945.88,2446.3
25/8/2017,27848.16,3331.52,21813.67,7401.46,12167.94,2443.05
24/8/2017,27518.6,3271.51,21783.4,7407.06,12180.83,2438.97
23/8/2017,27506,3287.7,21812.09,7382.65,12174.3,2444.04
22/8/2017,27401.67,3290.23,21899.89,7381.74,12229.34,2452.51
21/8/2017,27154.68,3286.91,21703.75,7318.88,12065.99,2428.37
18/8/2017,27047.57,3268.72,21674.51,7323.98,12165.19,2425.55
17/8/2017,27344.22,3268.43,21750.73,7387.87,12203.46,2430.01
16/8/2017,27409.07,3246.45,22024.87,7433.03,12263.86,2468.11
15/8/2017,27174.96,3251.26,21998.99,7383.85,12177.04,2464.61
14/8/2017,27250.23,3237.36,21993.71,7353.89,12165.12,2465.84
11/8/2017,26883.51,3208.54,21858.32,7309.96,12014.06,2441.32
10/8/2017,27444,3261.75,21844.01,7389.94,12014.3,2438.21
9/8/2017,27757.09,3275.57,22048.7,7498.06,12154,2474.02
8/8/2017,27854.91,3281.87,22085.34,7542.73,12292.05,2474.92
7/8/2017,27690.36,3279.46,22118.42,7531.94,12257.17,2480.91
4/8/2017,27562.68,3262.08,22092.81,7511.71,12297.72,2476.83
